cnpj_basico,razao_social,natureza_juridica,porte,situacao_cadastral,cnae_principal,uf,municipio,phone,email,is_bank,is_public,is_inactive,rfb_source,rfb_fetched_at,extracted_at,extracted_by
72891062,"MARUTECMUSIC INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA",2062,DEMAIS,08,4689399,SP,SAO PAULO,,,0,0,1,minhareceita,2026-09-03T23:44:39Z,2026-09-03T23:44:39Z,enrich
73174377,FARMABASE SAUDE ANIMAL LTDA,2062,DEMAIS,02,2122000,SP,JAGUARIUNA,1938379900,,0,0,0,minhareceita,2026-09-03T23:39:21Z,2026-09-03T23:39:21Z,enrich
73443863,COOPERATIVA DE CREDITO UNICRED VALE LTDA UNICRED VALE,2143,DEMAIS,02,6424703,SC,BLUMENAU,4730390202,,1,0,0,minhareceita,2026-09-03T23:37:59Z,2026-09-03T23:37:59Z,enrich
73562126,SIVIERO ALIMENTOS E SEMENTES LTDA,2062,DEMAIS,02,4639701,PR,CLEVELANDIA,4632521454,,0,0,0,minhareceita,2026-09-03T23:45:40Z,2026-09-03T23:45:40Z,enrich
75007385,AGROCETE INDUSTRIA DE FERTILIZANTES LTDA,2062,DEMAIS,02,2013402,PR,PONTA GROSSA,4232281229,,0,0,0,minhareceita,2026-09-03T23:41:43Z,2026-09-03T23:41:43Z,enrich
75069849,DEMOBILE - INDUSTRIA DE MOVEIS LTDA.,2062,DEMAIS,02,3101200,PR,ARAPONGAS,4332750100,,0,0,0,minhareceita,2026-09-03T23:44:44Z,2026-09-03T23:44:44Z,enrich
75205831,SANTOS ANDIRA INDUSTRIA DE MOVEIS LTDA,2062,DEMAIS,02,3101200,PR,ANDIRA,4335388304,,0,0,0,minhareceita,2026-09-03T23:43:28Z,2026-09-03T23:43:28Z,enrich
75293662,ALTENBURG TEXTIL S.A.,2054,DEMAIS,02,1351100,SC,BLUMENAU,4733311500,,0,0,0,minhareceita,2026-09-03T23:41:29Z,2026-09-03T23:41:29Z,enrich
75400903,MOVAL MOVEIS ARAPONGAS LTDA,2062,DEMAIS,02,3101200,PR,ARAPONGAS,,,0,0,0,minhareceita,2026-09-03T23:42:21Z,2026-09-03T23:42:21Z,enrich
75655720,SEPAC SERRADOS E PASTA DE CELULOSE LTDA,2062,DEMAIS,02,1742799,PR,MALLET,4235428000,,0,0,0,minhareceita,2026-09-03T23:44:21Z,2026-09-03T23:44:21Z,enrich
75724070,FML INCORPORADORA LTDA,2062,DEMAIS,02,4110700,PR,CURITIBA,4121692874,,0,0,0,minhareceita,2026-09-03T23:38:45Z,2026-09-03T23:38:45Z,enrich
75797118,LYNEL INDUSTRIA TEXTIL LTDA,2062,DEMAIS,02,1351100,SC,PAPANDUVA,4736532159,,0,0,0,minhareceita,2026-09-03T23:45:47Z,2026-09-03T23:45:47Z,enrich
76059997,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP",2143,DEMAIS,02,6424703,PR,TOLEDO,4532778700,,1,0,0,minhareceita,2026-09-03T23:38:01Z,2026-09-03T23:38:01Z,enrich
76483726,DM CONSTRUTORA DE OBRAS LTDA,2062,DEMAIS,02,4211101,PR,CURITIBA,4133138000,,0,0,0,minhareceita,2026-09-03T23:36:49Z,2026-09-03T23:36:49Z,enrich
76495209,IMACA LTDA,2062,DEMAIS,02,1629301,PR,CURITIBA,,,0,0,0,minhareceita,2026-09-03T23:41:36Z,2026-09-03T23:41:36Z,enrich
76568260,MADERMOVEIS INDUSTRIA E COMERCIO DE MADEIRAS LTDA,2062,DEMAIS,02,1610203,SC,XAXIM,,,0,0,0,minhareceita,2026-09-03T23:45:42Z,2026-09-03T23:45:42Z,enrich
77215606,ARAPLAC INDUSTRIA E COMERCIO DE MOVEIS LTDA,2062,DEMAIS,02,3101200,PR,ARAPONGAS,4331722355,,0,0,0,minhareceita,2026-09-03T23:44:11Z,2026-09-03T23:44:11Z,enrich
77941490,GAZIN INDUSTRIA E COMERCIO DE MOVEIS E ELETRODOMESTICOS S.A,2054,DEMAIS,02,4753900,PR,DOURADINA,4436638000,,0,0,0,minhareceita,2026-09-03T23:40:22Z,2026-09-03T23:40:22Z,enrich
77991552,PALUDETTO & CIA LTDA,2062,DEMAIS,02,3101200,PR,ARAPONGAS,4331721600,,0,0,0,minhareceita,2026-09-03T23:41:14Z,2026-09-03T23:41:14Z,enrich
78232774,"SINDICATO EMPREG EMPRESAS SEG VIGILANCIA, TRANS VALORES SEG PESSOAL ORGANICA ESC ARMADA AG TATICO E MONIT CURSO FORM ESP VIGI E SIMIL DE CURITIBA E RE",3131,DEMAIS,02,9420100,PR,CURITIBA,004103329293,,0,0,0,minhareceita,2026-09-03T23:44:37Z,2026-09-03T23:44:37Z,enrich
78242849,ATLAS INDUSTRIA DE ELETRODOMESTICOS LTDA.,2062,DEMAIS,02,2751100,PR,PATO BRANCO,4637711500,,0,0,0,minhareceita,2026-09-03T23:39:56Z,2026-09-03T23:39:56Z,enrich
79073813,P. F. TRANSPORTES E COMERCIO LTDA.,2062,DEMAIS,02,4930202,PR,MARINGA,4432662828,,0,0,0,minhareceita,2026-09-03T23:46:46Z,2026-09-03T23:46:46Z,enrich
79114450,COCAMAR COOPERATIVA AGROINDUSTRIAL,2143,DEMAIS,02,4689399,PR,MARINGA,4432213007,,0,0,0,minhareceita,2026-09-03T23:47:16Z,2026-09-03T23:47:16Z,enrich
79265617,CESUMAR - CENTRO DE ENSINO SUPERIOR DE MARINGA LTDA,2062,DEMAIS,08,8532500,PR,MARINGA,4430276360,,0,0,1,minhareceita,2026-09-03T23:37:44Z,2026-09-03T23:37:44Z,enrich
79315198,TECELAGEM VALLE LTDA,2062,DEMAIS,02,1351100,SC,BRUSQUE,4733500048,,0,0,0,minhareceita,2026-09-03T23:45:49Z,2026-09-03T23:45:49Z,enrich
79460192,KIT S PARANA-INDUSTRIA E COMERCIO DE MOVEIS LTDA,2062,DEMAIS,02,3101200,PR,ARAPONGAS,0432521633,,0,0,0,minhareceita,2026-09-03T23:43:06Z,2026-09-03T23:43:06Z,enrich
79687588,VIDEPLAST INDUSTRIA DE EMBALAGENS LTDA,2062,DEMAIS,02,2222600,SC,VIDEIRA,4935669600,,0,0,0,minhareceita,2026-09-03T23:46:15Z,2026-09-03T23:46:15Z,enrich
80415433,ROMITEX MALHAS LTDA,2062,DEMAIS,02,1412601,SC,GUARAMIRIM,4721070450,,0,0,0,minhareceita,2026-09-03T23:45:47Z,2026-09-03T23:45:47Z,enrich
80959513,CATIVA TEXTIL INDUSTRIA E COMERCIO LTDA,2062,DEMAIS,02,1412601,SC,POMERODE,4733879999,,0,0,0,minhareceita,2026-09-03T23:43:30Z,2026-09-03T23:43:30Z,enrich
81329823,SKA AUTOMACAO DE ENGENHARIAS LTDA,2062,DEMAIS,02,6203100,RS,SAO LEOPOLDO,5135912900,,0,0,0,minhareceita,2026-09-03T23:46:53Z,2026-09-03T23:46:53Z,enrich
81904948,CAEMMUN INDUSTRIA E COMERCIO DE MOVEIS LTDA,2062,DEMAIS,02,3101200,PR,ARAPONGAS,4331726300,,0,0,0,minhareceita,2026-09-03T23:45:22Z,2026-09-03T23:45:22Z,enrich
82155870,KAMYLUS MALHAS LTDA,2062,DEMAIS,02,1412601,SC,JARAGUA DO SUL,4733703366,,0,0,0,minhareceita,2026-09-03T23:44:41Z,2026-09-03T23:44:41Z,enrich
82165010,MARTINS CONFECCAO E COMERCIO DE ARTIGOS DO VESTUARIO E ACESSORIOS LTDA,2062,DEMAIS,02,1321900,SC,INDAIAL,4721232500,,0,0,0,minhareceita,2026-09-03T23:46:25Z,2026-09-03T23:46:25Z,enrich
82270281,POLIJUTA INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,2062,DEMAIS,02,2222600,PR,GUARAPUAVA,4236277722,,0,0,0,minhareceita,2026-09-03T23:42:35Z,2026-09-03T23:42:35Z,enrich
82683376,MIRANTE DISTRIBUIDORA E COMERCIO LTDA,2062,DEMAIS,02,4649408,PR,CASCAVEL,4532242262,,0,0,0,minhareceita,2026-09-03T23:39:33Z,2026-09-03T23:39:33Z,enrich
82937293,AGENCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A. - BADESC,2038,DEMAIS,02,6434400,SC,FLORIANOPOLIS,0482165000,,1,0,0,minhareceita,2026-09-03T23:46:48Z,2026-09-03T23:46:48Z,enrich
83011460,SUL BRASIL IND E COM DE ACESSORIOS PLASTICOS E METALICOS S/A,2054,DEMAIS,02,1354500,SC,CACADOR,4935611500,,0,0,0,minhareceita,2026-09-03T23:40:42Z,2026-09-03T23:40:42Z,enrich
83158824,COOPERATIVA REGIONAL AGROPECUARIA DE CAMPOS NOVOS - COPERCAMPOS,2143,DEMAIS,02,4611700,SC,CAMPOS NOVOS,4935416000,,0,0,0,minhareceita,2026-09-03T23:41:36Z,2026-09-03T23:41:36Z,enrich
83195628,PILLARES PROJETOS E CONSTRUCOES LTDA,2062,DEMAIS,02,4120400,SC,CONCORDIA,4934410655,,0,0,0,minhareceita,2026-09-03T23:39:32Z,2026-09-03T23:39:32Z,enrich
83201111,MC-JU INDUSTRIA E COMERCIO DE CONFECCOES LTDA EM RECUPERACAO JUDICIAL,2062,DEMAIS,02,1412601,SC,GUABIRUBA,4733540377,,0,0,0,minhareceita,2026-09-03T23:42:33Z,2026-09-03T23:42:33Z,enrich
83336180,NORDAL NORTE MODAL TRANSPORTES LTDA,2062,DEMAIS,02,4930202,PA,CAPANEMA,9132010000,,0,0,0,minhareceita,2026-09-03T23:45:04Z,2026-09-03T23:45:04Z,enrich
83475913,PBG S/A,2046,DEMAIS,02,2342701,SC,TIJUCAS,4832792587,,0,0,0,minhareceita,2026-09-03T23:44:49Z,2026-09-03T23:44:49Z,enrich
83610790,MEDAL METALURGICA DALLA LANA LTDA,2062,DEMAIS,02,2812700,SC,LUZERNA,4935234400,,0,0,0,minhareceita,2026-09-03T23:40:58Z,2026-09-03T23:40:58Z,enrich
84046101,BUNGE ALIMENTOS S/A,2054,DEMAIS,02,1041400,SC,GASPAR,4737032500,,0,0,0,minhareceita,2026-09-03T23:42:52Z,2026-09-03T23:42:52Z,enrich
84229624,METALURGICA FEY LTDA,2062,DEMAIS,02,2949299,SC,INDAIAL,4733017000,,0,0,0,minhareceita,2026-09-03T23:42:05Z,2026-09-03T23:42:05Z,enrich
84229889,BRANDILI TEXTIL LTDA,2062,DEMAIS,02,1412601,SC,APIUNA,4731446000,,0,0,0,minhareceita,2026-09-03T23:40:39Z,2026-09-03T23:40:39Z,enrich
84432111,URBANO AGROINDUSTRIAL LTDA,2062,DEMAIS,02,1061901,SC,JARAGUA DO SUL,4733727503,,0,0,0,minhareceita,2026-09-03T23:44:33Z,2026-09-03T23:44:33Z,enrich
84683408,DOHLER S.A.,2046,DEMAIS,02,1321900,SC,JOINVILLE,4734411666,,0,0,0,minhareceita,2026-09-03T23:43:10Z,2026-09-03T23:43:10Z,enrich
85070068,GONCALVES & TORTOLA S/A,2054,DEMAIS,02,1012101,PR,MARINGA,4432183605,,0,0,0,minhareceita,2026-09-03T23:39:03Z,2026-09-03T23:39:03Z,enrich
85335487,H J MALHAS LTDA,2062,DEMAIS,02,1340502,SC,BRUSQUE,4732510000,,0,0,0,minhareceita,2026-09-03T23:43:44Z,2026-09-03T23:43:44Z,enrich
85462471,INDUSTRIA DE CARROCERIAS METALICAS IBIPORA LTDA,2062,DEMAIS,02,2930101,PR,IBIPORA,4331785000,,0,0,0,minhareceita,2026-09-03T23:41:49Z,2026-09-03T23:41:49Z,enrich
86205416,KASPER INDUSTRIA DE MOVEIS LTDA,2062,DEMAIS,02,3101200,SC,SAO JOSE DO CEDRO,496430133,,0,0,0,minhareceita,2026-09-03T23:43:27Z,2026-09-03T23:43:27Z,enrich
86559960,RCA CONSTRUTORA LTDA EM RECUPERACAO JUDICIAL,2062,DEMAIS,02,4120400,MG,UBERABA,3433346600,,0,0,0,minhareceita,2026-09-03T23:43:02Z,2026-09-03T23:43:03Z,enrich
86765971,LAMINADOS PROGRESSO LTDA,2062,EMPRESA DE PEQUENO PORTE,02,1621800,PR,IMBITUVA,000000000000,,0,0,0,minhareceita,2026-09-03T23:44:24Z,2026-09-03T23:44:24Z,enrich
87156352,INCOTERM SOLUCOES EM MEDICAO LTDA,2062,DEMAIS,02,2651500,RS,PORTO ALEGRE,5132457112,,0,0,0,minhareceita,2026-09-03T23:40:20Z,2026-09-03T23:40:20Z,enrich
87178448,ARIPE CITRUS AGRO INDUSTRIAL LTDA.,2062,DEMAIS,02,1033301,RS,MONTENEGRO,5138831444,,0,0,0,minhareceita,2026-09-03T23:45:36Z,2026-09-03T23:45:36Z,enrich
87651345,G GOTUZZO E CIA LTDA,2062,DEMAIS,02,4645101,RS,PELOTAS,5332843000,,0,0,0,minhareceita,2026-09-03T23:44:14Z,2026-09-03T23:44:14Z,enrich
87821278,GEDOZ COMERCIO DE FERROS LTDA,2062,DEMAIS,02,4689399,RS,CAXIAS DO SUL,5440095700,,0,0,0,minhareceita,2026-09-03T23:45:01Z,2026-09-03T23:45:01Z,enrich
87827689,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,2143,DEMAIS,02,6550200,RS,CAXIAS DO SUL,5432203052,,1,0,0,minhareceita,2026-09-03T23:46:34Z,2026-09-03T23:46:34Z,enrich
87846796,TELASUL INDUSTRIA DE MOVEIS S.A.,2054,DEMAIS,02,3102100,RS,GARIBALDI,5434639444,,0,0,0,minhareceita,2026-09-03T23:46:20Z,2026-09-03T23:46:20Z,enrich
88065321,FCC CIENCIA DOS MATERIAIS LTDA.,2062,DEMAIS,02,2031200,RS,CAMPO BOM,5121292200,,0,0,0,minhareceita,2026-09-03T23:41:30Z,2026-09-03T23:41:30Z,enrich
88305859,NUTRIEN SOLUCOES AGRICOLAS LTDA,2062,DEMAIS,02,4683400,SP,SAO PAULO,1154000021,,0,0,0,minhareceita,2026-09-03T23:39:34Z,2026-09-03T23:39:34Z,enrich
88587357,COOPERATIVA SANTA CLARA LTDA,2143,DEMAIS,02,1052000,RS,CARLOS BARBOSA,5434618300,,0,0,0,minhareceita,2026-09-03T23:47:10Z,2026-09-03T23:47:10Z,enrich
90108283,CONTATTI COMERCIO E REPRESENTACOES LTDA,2062,DEMAIS,02,4645101,RS,PORTO ALEGRE,5121049500,,0,0,0,minhareceita,2026-09-03T23:43:01Z,2026-09-03T23:43:01Z,enrich
90251109,DIMACI MATERIAL CIRURGICO LTDA,2062,DEMAIS,02,4644301,RS,ELDORADO DO SUL,5133306111,,0,0,0,minhareceita,2026-09-03T23:39:02Z,2026-09-03T23:39:02Z,enrich
90316407,ROMAR F MANN & CIA. LTDA.,2062,DEMAIS,02,2833000,RS,INDEPENDENCIA,5535394000,,0,0,0,minhareceita,2026-09-03T23:40:43Z,2026-09-03T23:40:43Z,enrich
90400888,BANCO SANTANDER (BRASIL) S.A.,2046,DEMAIS,02,6422100,SP,SAO PAULO,1140043535,,1,0,0,minhareceita,2026-09-03T23:36:51Z,2026-09-03T23:36:51Z,enrich
91062497,MOVEIS RODIAL LTDA,2062,DEMAIS,02,3101200,RS,LAGOA VERMELHA,,,0,0,0,minhareceita,2026-09-03T23:44:06Z,2026-09-03T23:44:06Z,enrich
91830836,OLFAR S/A - ALIMENTO E ENERGIA,2054,DEMAIS,02,1069400,RS,ERECHIM,5421062600,,0,0,0,minhareceita,2026-09-03T23:41:38Z,2026-09-03T23:41:38Z,enrich
92185008,ERPLASTI INDUSTRIA E COMERCIO DE PLASTICOS LTDA,2062,DEMAIS,02,2221800,RS,MONTENEGRO,5181639936,,0,0,0,minhareceita,2026-09-03T23:42:51Z,2026-09-03T23:42:51Z,enrich
92265552,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,2062,DEMAIS,02,2121101,RS,SAO JERONIMO,1938879800,,0,0,0,minhareceita,2026-09-03T23:45:10Z,2026-09-03T23:45:10Z,enrich
92306257,MV INFORMATICA NORDESTE LTDA,2062,DEMAIS,02,6202300,RS,PORTO ALEGRE,8139727028,,0,0,0,minhareceita,2026-09-03T23:42:54Z,2026-09-03T23:42:54Z,enrich
92660604,YARA BRASIL FERTILIZANTES S/A,2054,DEMAIS,02,2013402,RS,PORTO ALEGRE,5132301300,,0,0,0,minhareceita,2026-09-03T23:37:36Z,2026-09-03T23:37:36Z,enrich
92693118,BRADESCO SAUDE S/A,2054,DEMAIS,02,6520100,RJ,RIO DE JANEIRO,2125031111,,1,0,0,minhareceita,2026-09-03T23:39:04Z,2026-09-03T23:39:04Z,enrich
92802784,COMPANHIA RIOGRANDENSE DE SANEAMENTO - CORSAN,2046,DEMAIS,02,3600601,RS,PORTO ALEGRE,0512155789,,0,0,0,minhareceita,2026-09-03T23:36:58Z,2026-09-03T23:36:58Z,enrich
93378735,PROLAB COMERCIO DE PRODUTOS PARA LABORATORIOS LTDA,2062,MICRO EMPRESA,08,4645101,RS,PELOTAS,5381131889,,0,0,1,minhareceita,2026-09-03T23:46:39Z,2026-09-03T23:46:39Z,enrich
93651958,DOHLER ANTONIO PRADO LTDA,2062,DEMAIS,02,1033301,RS,ANTONIO PRADO,5432933300,,0,0,0,minhareceita,2026-09-03T23:45:03Z,2026-09-03T23:45:03Z,enrich
94516671,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA.,2062,DEMAIS,02,4644301,RS,SANTA CRUZ DO SUL,5121079000,,0,0,0,minhareceita,2026-09-03T23:46:05Z,2026-09-03T23:46:05Z,enrich
94813102,TRES TENTOS AGROINDUSTRIAL S/A,2046,DEMAIS,02,4632001,RS,SANTA BARBARA DO SUL,5533723700,,0,0,0,minhareceita,2026-09-03T23:38:19Z,2026-09-03T23:38:19Z,enrich
94868742,IMPROTEC COMERCIO DE MATERIAL CIRURGICO SA,2054,DEMAIS,02,4645101,RS,PORTO ALEGRE,5133614560,,0,0,0,minhareceita,2026-09-03T23:40:04Z,2026-09-03T23:40:04Z,enrich
95387569,LINEA BRASIL IND E COM DE MOVEIS LTDA,2062,DEMAIS,02,3101200,PR,ARAPONGAS,4330563780,,0,0,0,minhareceita,2026-09-03T23:44:01Z,2026-09-03T23:44:01Z,enrich
95758330,SOMAR INDUSTRIAL DE EMBALAGENS LTDA -,2062,DEMAIS,02,2222600,SC,CACADOR,,,0,0,0,minhareceita,2026-09-03T23:43:34Z,2026-09-03T23:43:34Z,enrich
96738240,RECONFLEX INDUSTRIA E COMERCIO DE COLCHOES LTDA,2062,DEMAIS,02,3104700,BA,SANTO ANTONIO DE JESUS,7533114303,,0,0,0,minhareceita,2026-09-03T23:47:19Z,2026-09-03T23:47:19Z,enrich
97467856,RODOPARANA IMPLEMENTOS RODOVIARIOS LTDA,2062,DEMAIS,02,4511105,PR,CURITIBA,4133171414,,0,0,0,minhareceita,2026-09-03T23:45:15Z,2026-09-03T23:45:15Z,enrich
98521909,VINICOLA CAMPESTRE LTDA,2062,DEMAIS,02,1112700,RS,CAMPESTRE DA SERRA,5435116050,,0,0,0,minhareceita,2026-09-03T22:31:01Z,2026-09-03T23:37:04Z,enrich
